latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,brightness
-31.8168,149.11417,296.01,0.59,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,279.26,0.73,N,296.01
-31.68794,150.73781,311.46,0.48,0.48,2025-09-06,1431,N,VIIRS,60,2.0NRT,279.96,1.28,N,311.46
-31.59314,148.87361,302.59,0.61,0.54,2025-09-06,1431,N,VIIRS,60,2.0NRT,281.69,1.74,N,302.59
-31.52879,146.35881,296.99,0.42,0.61,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.73,1.84,N,296.99
-31.52437,146.36525,316.83,0.42,0.61,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.04,2.24,N,316.83
-31.52322,146.36082,320.09,0.42,0.61,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.68,1.84,N,320.09
-31.45283,150.54031,296.73,0.5,0.49,2025-09-06,1431,N,VIIRS,60,2.0NRT,279.15,0.76,N,296.73
-31.37281,151.6806,301.2,0.44,0.46,2025-09-06,1431,N,VIIRS,60,2.0NRT,276.26,0.78,N,301.2
-31.26635,150.44917,307.72,0.51,0.49,2025-09-06,1431,N,VIIRS,60,2.0NRT,282.99,1.5,N,307.72
-31.26614,150.45312,300.99,0.51,0.49,2025-09-06,1431,N,VIIRS,60,2.0NRT,282.75,2.44,N,300.99
-31.16177,148.68445,304.63,0.32,0.55,2025-09-06,1431,N,VIIRS,60,2.0NRT,281.94,0.98,N,304.63
-31.14215,145.41118,307.17,0.49,0.65,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.99,0.94,N,307.17
-31.14138,145.41017,309.87,0.49,0.65,2025-09-06,1431,N,VIIRS,60,2.0NRT,287.25,0.89,N,309.87
-31.14074,145.40596,301.58,0.49,0.65,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.62,0.94,N,301.58
-31.14,145.40495,296.65,0.49,0.65,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.63,0.89,N,296.65
-30.87042,146.51106,304.27,0.43,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.44,0.53,N,304.27
-30.86952,146.50999,306.69,0.43,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.36,0.89,N,306.69
-30.79352,147.9857,300.83,0.36,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.07,0.78,N,300.83
-30.79258,147.98193,299.79,0.36,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.79,0.78,N,299.79
-30.79152,147.98734,298.11,0.36,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.08,0.73,N,298.11
-30.79061,147.98355,306.98,0.36,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.47,0.73,N,306.98
-30.72275,147.77502,301.14,0.37,0.58,2025-09-06,1431,N,VIIRS,60,2.0NRT,284.03,2.76,N,301.14
-30.7218,147.77115,352.57,0.37,0.58,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.63,6.23,N,352.57
-30.71687,146.53365,316.19,0.43,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,287.03,1.53,N,316.19
-30.71569,146.52908,296.76,0.43,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.15,1.05,N,296.76
-30.71007,146.53111,299.8,0.43,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.7,1.05,N,299.8
-30.7089,146.52657,309.24,0.43,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,287.36,1.05,N,309.24
-30.7021,146.52405,298.56,0.43,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,287.19,1.01,N,298.56
-30.70158,146.4743,296.44,0.44,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.1,1.24,N,296.44
-30.70092,146.51947,314.43,0.43,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,287.34,1.01,N,314.43
-30.69973,146.51488,297.22,0.43,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.87,0.91,N,297.22
-30.69831,146.48552,298.94,0.44,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,287.1,1.02,N,298.94
-30.69712,146.48093,315.21,0.44,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,287.24,1.02,N,315.21
-30.69411,146.51692,302.15,0.43,0.62,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.47,0.91,N,302.15
-30.6128,147.79875,310.03,0.37,0.58,2025-09-06,1431,N,VIIRS,60,2.0NRT,284.3,1.05,N,310.03
-30.45076,150.20673,295.0,0.55,0.51,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.89,0.55,N,295.0
-30.4505,150.20543,295.54,0.55,0.51,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.38,0.69,N,295.54
-30.19589,150.87199,304.03,0.51,0.49,2025-09-06,1431,N,VIIRS,60,2.0NRT,277.98,1.11,N,304.03
-29.71291,148.51003,306.88,0.35,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,282.31,1.31,N,306.88
-29.70911,148.51012,307.83,0.35,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.07,1.21,N,307.83
-29.36342,148.53316,299.83,0.36,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.68,1.06,N,299.83
-29.36253,148.52942,316.9,0.36,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.09,1.06,N,316.9
-29.36163,148.5257,298.86,0.36,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.62,1.34,N,298.86
-29.35206,148.53279,295.74,0.36,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.47,0.73,N,295.74
-29.35117,148.52907,303.83,0.36,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.37,1.11,N,303.83
-28.69722,148.54799,295.78,0.37,0.58,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.86,0.54,N,295.78
-28.66405,149.00853,349.63,0.35,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.23,4.53,N,349.63
-28.65888,149.01015,341.88,0.35,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.95,1.57,N,341.88
-28.65802,149.00655,301.69,0.35,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,284.9,1.57,N,301.69
-28.6537,149.01176,309.09,0.35,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,284.85,1.57,N,309.09
-28.65284,149.00816,306.33,0.35,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,284.75,1.57,N,306.33
-28.60371,151.86789,295.84,0.48,0.48,2025-09-06,1431,N,VIIRS,60,2.0NRT,278.41,0.75,N,295.84
-28.59578,148.36732,295.84,0.38,0.59,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.04,0.6,N,295.84
-28.5957,148.36655,295.52,0.38,0.59,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.01,0.42,N,295.52
-28.54743,152.94232,298.84,0.42,0.45,2025-09-06,1431,N,VIIRS,60,2.0NRT,280.66,0.85,N,298.84
-28.54656,152.93814,301.39,0.42,0.45,2025-09-06,1431,N,VIIRS,60,2.0NRT,280.95,0.85,N,301.39
-28.35877,152.69266,299.74,0.44,0.46,2025-09-06,1431,N,VIIRS,60,2.0NRT,279.39,1.02,N,299.74
-28.35751,152.6951,303.13,0.44,0.46,2025-09-06,1431,N,VIIRS,60,2.0NRT,279.6,0.89,N,303.13
-28.22336,149.69832,295.91,0.33,0.55,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.68,0.42,N,295.91
-28.2226,149.69499,296.64,0.33,0.55,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.9,0.55,N,296.64
-28.1277,152.89955,301.06,0.43,0.46,2025-09-06,1431,N,VIIRS,60,2.0NRT,281.35,0.68,N,301.06
-27.80964,148.24533,318.12,0.4,0.6,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.54,1.32,N,318.12
-27.80862,148.24121,303.29,0.4,0.6,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.43,1.32,N,303.29
-27.77553,150.38579,298.85,0.61,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.61,1.88,N,298.85
-27.77064,150.38721,328.99,0.61,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,286.02,1.88,N,328.99
-27.53039,150.66344,308.97,0.59,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,284.2,2.12,N,308.97
-27.52902,150.65735,314.46,0.59,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,284.9,3.57,N,314.46
-27.38025,149.11566,313.34,0.37,0.58,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.74,0.74,N,313.34
-27.37937,149.11198,307.28,0.37,0.58,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.67,0.74,N,307.28
-27.37497,149.11732,297.07,0.37,0.58,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.5,0.74,N,297.07
-27.37409,149.11365,303.76,0.37,0.58,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.87,0.74,N,303.76
-27.15482,149.06523,296.31,0.38,0.58,2025-09-06,1431,N,VIIRS,60,2.0NRT,285.27,0.2,N,296.31
-26.9473,152.52173,306.27,0.48,0.48,2025-09-06,1431,N,VIIRS,60,2.0NRT,281.88,1.21,N,306.27
-26.9463,152.51698,299.77,0.48,0.48,2025-09-06,1431,N,VIIRS,60,2.0NRT,281.77,1.21,N,299.77
-26.9429,152.52286,298.72,0.48,0.48,2025-09-06,1431,N,VIIRS,60,2.0NRT,281.16,0.77,N,298.72
-26.51597,149.60165,295.87,0.36,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,284.45,0.47,N,295.87
-26.43851,151.29523,296.12,0.57,0.52,2025-09-06,1431,N,VIIRS,60,2.0NRT,281.91,0.97,N,296.12
-26.3366,151.02985,296.75,0.6,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.78,0.8,N,296.75
-26.32693,151.03278,295.09,0.6,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.48,1.18,N,295.09
-26.32078,151.02829,303.54,0.6,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.64,1.34,N,303.54
-26.32029,151.00272,302.32,0.6,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,284.22,1.44,N,302.32
-26.31595,151.02975,302.93,0.6,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.51,1.34,N,302.93
-26.31192,151.01158,298.54,0.6,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.34,1.14,N,298.54
-26.3111,151.03114,296.59,0.6,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.25,1.28,N,296.59
-26.31059,151.00557,302.55,0.6,0.53,2025-09-06,1431,N,VIIRS,60,2.0NRT,283.74,1.14,N,302.55
-26.28113,149.76262,300.93,0.36,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,284.07,0.44,N,300.93
-26.27926,149.76335,303.61,0.36,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,284.42,0.61,N,303.61
-25.97115,149.98413,306.78,0.35,0.57,2025-09-06,1431,N,VIIRS,60,2.0NRT,284.55,0.85,N,306.78
-35.66747,147.85931,302.15,0.56,0.52,2025-09-06,1433,N,VIIRS,60,2.0NRT,274.81,1.52,N,302.15
-35.58061,144.114,297.08,0.44,0.63,2025-09-06,1433,N,VIIRS,60,2.0NRT,284.55,0.32,N,297.08
-35.12758,147.89027,296.24,0.58,0.52,2025-09-06,1433,N,VIIRS,60,2.0NRT,278.97,0.59,N,296.24
-35.04911,149.97044,296.92,0.45,0.47,2025-09-06,1433,N,VIIRS,60,2.0NRT,265.87,0.76,N,296.92
-34.67908,145.96104,297.43,0.37,0.58,2025-09-06,1433,N,VIIRS,60,2.0NRT,284.6,0.96,N,297.43
-34.46204,150.88301,307.85,0.42,0.45,2025-09-06,1433,N,VIIRS,60,2.0NRT,264.69,0.95,N,307.85
-34.45791,150.88429,295.44,0.42,0.45,2025-09-06,1433,N,VIIRS,60,2.0NRT,265.19,0.95,N,295.44
-34.45693,150.87978,295.71,0.42,0.45,2025-09-06,1433,N,VIIRS,60,2.0NRT,268.69,0.95,N,295.71
-34.45595,150.87524,307.66,0.42,0.45,2025-09-06,1433,N,VIIRS,60,2.0NRT,271.56,1.64,N,307.66
-34.38967,147.28854,296.57,0.32,0.55,2025-09-06,1433,N,VIIRS,60,2.0NRT,280.17,0.52,N,296.57
-34.37176,143.79489,298.09,0.49,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,288.07,1.07,N,298.09
-34.37024,143.78951,312.32,0.49,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,289.15,1.07,N,312.32
-34.36568,143.77335,298.91,0.5,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,287.84,0.88,N,298.91
-34.35979,143.7758,301.79,0.5,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,287.76,1.32,N,301.79
-34.35846,143.79443,300.31,0.49,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,287.59,0.8,N,300.31
-34.35796,143.78873,303.71,0.49,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,287.58,1.99,N,303.71
-34.35694,143.78905,308.91,0.49,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,287.81,1.56,N,308.91
-34.35647,143.78334,313.13,0.5,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,287.43,3.35,N,313.13
-34.35542,143.78366,307.11,0.49,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,287.59,1.56,N,307.11
-34.35357,143.79663,319.62,0.49,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,288.03,1.99,N,319.62
-34.35258,143.79689,321.67,0.49,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,288.28,2.62,N,321.67
-34.35208,143.79121,319.12,0.49,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,288.64,1.99,N,319.12
-34.35105,143.7915,313.6,0.49,0.65,2025-09-06,1433,N,VIIRS,60,2.0NRT,288.28,3.2,N,313.6
-33.89428,146.08223,299.48,0.38,0.59,2025-09-06,1433,N,VIIRS,60,2.0NRT,286.29,0.44,N,299.48
-33.88046,146.09677,298.22,0.38,0.59,2025-09-06,1433,N,VIIRS,60,2.0NRT,286.35,0.41,N,298.22
-33.7774,149.48854,317.38,0.51,0.49,2025-09-06,1433,N,VIIRS,60,2.0NRT,279.61,1.38,N,317.38
-33.7729,149.48999,297.5,0.51,0.49,2025-09-06,1433,N,VIIRS,60,2.0NRT,278.39,1.38,N,297.5
-33.68613,148.49568,302.44,0.58,0.52,2025-09-06,1433,N,VIIRS,60,2.0NRT,281.87,1.05,N,302.44
-33.68464,148.48946,298.29,0.58,0.52,2025-09-06,1433,N,VIIRS,60,2.0NRT,281.36,1.05,N,298.29
-33.68378,148.49667,299.62,0.58,0.52,2025-09-06,1433,N,VIIRS,60,2.0NRT,281.36,1.09,N,299.62
-33.68233,148.49045,300.79,0.58,0.52,2025-09-06,1433,N,VIIRS,60,2.0NRT,281.08,1.66,N,300.79
-33.52797,146.96458,295.8,0.35,0.57,2025-09-06,1433,N,VIIRS,60,2.0NRT,282.12,0.38,N,295.8
-33.47298,146.16522,296.93,0.39,0.59,2025-09-06,1433,N,VIIRS,60,2.0NRT,286.4,0.55,N,296.93
-33.45308,148.11763,295.38,0.61,0.54,2025-09-06,1433,N,VIIRS,60,2.0NRT,280.5,0.94,N,295.38
-33.41534,145.61523,296.88,0.42,0.61,2025-09-06,1433,N,VIIRS,60,2.0NRT,285.12,0.39,N,296.88
-32.97764,146.22467,305.98,0.4,0.6,2025-09-06,1433,N,VIIRS,60,2.0NRT,286.48,0.56,N,305.98
-32.96999,146.21805,296.97,0.4,0.6,2025-09-06,1433,N,VIIRS,60,2.0NRT,286.31,0.98,N,296.97
-32.96902,146.23735,304.43,0.4,0.6,2025-09-06,1433,N,VIIRS,60,2.0NRT,286.38,1.3,N,304.43
-32.96791,146.23303,298.28,0.4,0.6,2025-09-06,1433,N,VIIRS,60,2.0NRT,286.5,1.51,N,298.28
-32.96362,146.23946,317.67,0.4,0.6,2025-09-06,1433,N,VIIRS,60,2.0NRT,287.66,1.3,N,317.67
45.38388,148.81192,295.87,0.45,0.39,2025-09-06,1552,N,VIIRS,60,2.0NRT,276.59,0.58,N,295.87
45.38537,148.81325,299.23,0.45,0.39,2025-09-06,1552,N,VIIRS,60,2.0NRT,276.34,0.7,N,299.23
35.36795,139.84549,306.92,0.61,0.54,2025-09-06,1554,N,VIIRS,60,2.0NRT,287.5,1.41,N,306.92
35.36804,139.83882,307.03,0.61,0.54,2025-09-06,1554,N,VIIRS,60,2.0NRT,289.62,2.45,N,307.03
35.36845,139.83858,307.25,0.61,0.54,2025-09-06,1554,N,VIIRS,60,2.0NRT,289.79,1.41,N,307.25
35.49989,140.02654,308.82,0.6,0.53,2025-09-06,1554,N,VIIRS,60,2.0NRT,290.61,3.74,N,308.82
35.5004,140.01976,310.08,0.6,0.53,2025-09-06,1554,N,VIIRS,60,2.0NRT,290.91,4.99,N,310.08
35.9395,140.67801,309.94,0.56,0.51,2025-09-06,1554,N,VIIRS,60,2.0NRT,288.66,2.02,N,309.94
35.93953,140.67836,307.48,0.56,0.51,2025-09-06,1554,N,VIIRS,60,2.0NRT,288.02,1.31,N,307.48
40.53703,141.50293,302.71,0.56,0.52,2025-09-06,1554,N,VIIRS,60,2.0NRT,291.08,0.57,N,302.71
40.53757,141.50145,302.0,0.56,0.52,2025-09-06,1554,N,VIIRS,60,2.0NRT,290.83,0.6,N,302.0
34.45867,133.43495,306.62,0.69,0.74,2025-09-06,1556,N,VIIRS,60,2.0NRT,290.89,2.42,N,306.62
34.45887,133.42703,310.9,0.69,0.74,2025-09-06,1556,N,VIIRS,60,2.0NRT,290.34,2.42,N,310.9
34.46586,133.42746,317.84,0.69,0.74,2025-09-06,1556,N,VIIRS,60,2.0NRT,290.97,2.42,N,317.84
34.47266,133.43573,307.13,0.69,0.74,2025-09-06,1556,N,VIIRS,60,2.0NRT,290.8,2.27,N,307.13
34.47285,133.4279,310.16,0.69,0.74,2025-09-06,1556,N,VIIRS,60,2.0NRT,290.34,2.27,N,310.16
34.47305,133.41997,305.0,0.69,0.74,2025-09-06,1556,N,VIIRS,60,2.0NRT,290.8,2.24,N,305.0
34.7146,134.81827,304.07,0.58,0.7,2025-09-06,1556,N,VIIRS,60,2.0NRT,289.71,3.21,N,304.07
34.72068,134.83191,304.56,0.58,0.7,2025-09-06,1556,N,VIIRS,60,2.0NRT,290.23,1.91,N,304.56
34.72091,134.82533,305.66,0.58,0.7,2025-09-06,1556,N,VIIRS,60,2.0NRT,290.28,1.91,N,305.66
34.72212,134.8271,311.73,0.58,0.7,2025-09-06,1556,N,VIIRS,60,2.0NRT,289.77,5.08,N,311.73
34.72744,134.82568,305.69,0.58,0.7,2025-09-06,1556,N,VIIRS,60,2.0NRT,289.63,0.86,N,305.69
35.01819,136.85834,297.41,0.45,0.63,2025-09-06,1556,N,VIIRS,60,2.0NRT,271.57,1.08,N,297.41
35.02379,136.86392,305.67,0.45,0.63,2025-09-06,1556,N,VIIRS,60,2.0NRT,273.43,1.02,N,305.67
35.02856,136.88454,308.13,0.45,0.63,2025-09-06,1556,N,VIIRS,60,2.0NRT,273.16,1.3,N,308.13
35.02883,136.87953,302.73,0.45,0.63,2025-09-06,1556,N,VIIRS,60,2.0NRT,272.79,1.32,N,302.73
35.02911,136.87451,299.89,0.45,0.63,2025-09-06,1556,N,VIIRS,60,2.0NRT,274.36,1.32,N,299.89
35.02938,136.86949,301.16,0.45,0.63,2025-09-06,1556,N,VIIRS,60,2.0NRT,274.55,1.02,N,301.16
35.02966,136.8644,298.13,0.45,0.63,2025-09-06,1556,N,VIIRS,60,2.0NRT,274.61,1.02,N,298.13
35.03259,136.88504,304.09,0.45,0.63,2025-09-06,1556,N,VIIRS,60,2.0NRT,269.98,0.56,N,304.09
35.03283,136.88,299.38,0.45,0.63,2025-09-06,1556,N,VIIRS,60,2.0NRT,272.02,0.56,N,299.38
35.03442,136.88507,298.86,0.45,0.63,2025-09-06,1556,N,VIIRS,60,2.0NRT,271.09,0.54,N,298.86
35.15329,136.49699,309.84,0.47,0.64,2025-09-06,1556,N,VIIRS,60,2.0NRT,289.71,1.35,N,309.84
35.15566,136.49559,305.37,0.47,0.64,2025-09-06,1556,N,VIIRS,60,2.0NRT,289.45,2.17,N,305.37
0.47966,128.00574,303.68,0.66,0.73,2025-09-06,1605,N,VIIRS,60,2.0NRT,285.92,4.8,N,303.68
0.48046,128.00565,302.78,0.66,0.73,2025-09-06,1605,N,VIIRS,60,2.0NRT,286.09,2.98,N,302.78
0.48066,127.99952,312.44,0.66,0.73,2025-09-06,1605,N,VIIRS,60,2.0NRT,286.0,4.08,N,312.44
0.48144,127.99936,313.64,0.66,0.73,2025-09-06,1605,N,VIIRS,60,2.0NRT,286.04,2.98,N,313.64
0.48166,127.99335,312.17,0.66,0.73,2025-09-06,1605,N,VIIRS,60,2.0NRT,286.04,4.08,N,312.17
0.48241,127.9931,314.43,0.66,0.73,2025-09-06,1605,N,VIIRS,60,2.0NRT,286.14,3.79,N,314.43
0.48267,127.98713,310.81,0.66,0.73,2025-09-06,1605,N,VIIRS,60,2.0NRT,285.54,4.96,N,310.81
0.48337,127.98689,315.96,0.66,0.73,2025-09-06,1605,N,VIIRS,60,2.0NRT,286.09,3.79,N,315.96
0.48937,127.98892,305.63,0.66,0.73,2025-09-06,1605,N,VIIRS,60,2.0NRT,285.67,3.2,N,305.63
0.49006,127.98884,301.06,0.66,0.73,2025-09-06,1605,N,VIIRS,60,2.0NRT,285.97,3.79,N,301.06
0.49029,127.98327,310.38,0.66,0.73,2025-09-06,1605,N,VIIRS,60,2.0NRT,285.7,3.2,N,310.38
0.49095,127.98309,309.03,0.66,0.73,2025-09-06,1605,N,VIIRS,60,2.0NRT,286.15,5.82,N,309.03
0.51128,127.89739,301.32,0.67,0.74,2025-09-06,1605,N,VIIRS,60,2.0NRT,284.99,3.15,N,301.32
0.51139,127.89697,300.71,0.67,0.74,2025-09-06,1605,N,VIIRS,60,2.0NRT,285.1,1.11,N,300.71
0.51235,127.8908,300.18,0.67,0.74,2025-09-06,1605,N,VIIRS,60,2.0NRT,284.95,3.03,N,300.18
0.51242,127.89034,300.26,0.67,0.74,2025-09-06,1605,N,VIIRS,60,2.0NRT,284.8,1.11,N,300.26
1.49758,127.62901,301.66,0.73,0.76,2025-09-06,1605,N,VIIRS,60,2.0NRT,285.58,1.84,N,301.66
1.49796,127.60925,315.33,0.73,0.76,2025-09-06,1605,N,VIIRS,60,2.0NRT,286.57,3.79,N,315.33
1.5009,127.60806,308.8,0.73,0.76,2025-09-06,1605,N,VIIRS,60,2.0NRT,285.95,1.84,N,308.8
-16.01847,144.26979,310.96,0.52,0.5,2025-09-06,1607,N,VIIRS,60,2.0NRT,290.52,1.78,N,310.96
-16.01783,144.26462,309.01,0.52,0.5,2025-09-06,1607,N,VIIRS,60,2.0NRT,290.72,1.57,N,309.01
-16.0172,144.25957,310.56,0.52,0.5,2025-09-06,1607,N,VIIRS,60,2.0NRT,290.72,1.57,N,310.56
-16.01447,144.27539,311.86,0.52,0.5,2025-09-06,1607,N,VIIRS,60,2.0NRT,290.73,1.78,N,311.86
-16.01045,144.2809,302.43,0.52,0.5,2025-09-06,1607,N,VIIRS,60,2.0NRT,290.14,0.69,N,302.43
-16.00581,144.28139,307.22,0.52,0.5,2025-09-06,1607,N,VIIRS,60,2.0NRT,290.1,0.69,N,307.22
-15.96496,144.284,320.96,0.52,0.5,2025-09-06,1607,N,VIIRS,60,2.0NRT,291.64,2.21,N,320.96
-15.96434,144.27917,309.82,0.52,0.5,2025-09-06,1607,N,VIIRS,60,2.0NRT,291.29,2.64,N,309.82
-15.9635,144.28148,329.44,0.52,0.5,2025-09-06,1607,N,VIIRS,60,2.0NRT,291.88,3.64,N,329.44
-15.96309,144.2695,310.15,0.52,0.5,2025-09-06,1607,N,VIIRS,60,2.0NRT,291.29,1.48,N,310.15
-15.96233,144.27174,318.31,0.52,0.5,2025-09-06,1607,N,VIIRS,60,2.0NRT,291.18,3.44,N,318.31
-15.95848,144.27014,311.35,0.52,0.5,2025-09-06,1607,N,VIIRS,60,2.0NRT,291.28,1.34,N,311.35
-15.80882,144.18814,302.21,0.51,0.49,2025-09-06,1607,N,VIIRS,60,2.0NRT,290.44,0.65,N,302.21
-15.80367,144.1843,311.75,0.51,0.49,2025-09-06,1607,N,VIIRS,60,2.0NRT,290.69,1.67,N,311.75
-15.793,144.21069,305.89,0.51,0.49,2025-09-06,1607,N,VIIRS,60,2.0NRT,290.52,0.89,N,305.89
-14.98123,142.77267,303.2,0.4,0.44,2025-09-06,1607,N,VIIRS,60,2.0NRT,290.8,0.51,N,303.2
-14.97711,142.77325,305.32,0.4,0.44,2025-09-06,1607,N,VIIRS,60,2.0NRT,291.05,0.7,N,305.32
-14.90918,141.87012,307.92,0.53,0.42,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.22,0.85,N,307.92
-14.90529,141.87068,326.26,0.53,0.42,2025-09-06,1607,N,VIIRS,60,2.0NRT,293.37,3.27,N,326.26
-14.90374,141.88762,305.27,0.54,0.42,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.48,1.34,N,305.27
-14.90342,141.88629,306.92,0.54,0.42,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.51,1.42,N,306.92
-14.90019,141.89188,306.48,0.54,0.42,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.38,1.13,N,306.48
-14.89984,141.8882,315.21,0.54,0.42,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.75,1.34,N,315.21
-14.89952,141.88687,306.64,0.54,0.42,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.28,1.33,N,306.64
-14.88777,141.91553,304.65,0.54,0.42,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.31,1.08,N,304.65
-14.88316,141.91107,304.91,0.54,0.42,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.37,1.39,N,304.91
-14.84704,141.65437,321.31,0.52,0.41,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.88,1.71,N,321.31
-14.84389,141.65981,310.85,0.52,0.41,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.66,1.71,N,310.85
-14.8432,141.65492,309.23,0.52,0.41,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.97,1.71,N,309.23
-14.84115,141.6404,317.77,0.52,0.41,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.66,2.04,N,317.77
-14.84047,141.63557,316.57,0.52,0.41,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.92,2.04,N,316.57
-14.83799,141.6458,327.4,0.52,0.41,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.96,3.89,N,327.4
-14.83731,141.64096,326.9,0.52,0.41,2025-09-06,1607,N,VIIRS,60,2.0NRT,293.2,3.75,N,326.9
-14.82647,141.64749,318.88,0.52,0.41,2025-09-06,1607,N,VIIRS,60,2.0NRT,293.42,3.09,N,318.88
-14.82579,141.64264,320.16,0.52,0.41,2025-09-06,1607,N,VIIRS,60,2.0NRT,293.35,3.12,N,320.16
-14.82195,141.64322,308.94,0.52,0.41,2025-09-06,1607,N,VIIRS,60,2.0NRT,292.78,1.06,N,308.94
-14.82127,141.63838,310.18,0.52,0.41,2025-09-06,1607,N,VIIRS,60,2.0NRT,293.05,1.06,N,310.18
